Event Label,Date,Total Events,Unique Events,Event Value,Avg. Value
29522,20191019,2,2,"59,044","29,522.00"
29687,20191017,2,1,"59,374","29,687.00"
2990,20191018,2,1,"5,980","2,990.00"
2992,20191018,2,2,"5,984","2,992.00"
29949,20191015,2,1,"59,898","29,949.00"
29960,20191015,2,1,"59,920","29,960.00"
300,20191020,2,1,600,300
30018,20191014,2,1,"60,036","30,018.00"
30018,20191015,2,1,"60,036","30,018.00"
30018,20191016,2,1,"60,036","30,018.00"
30050,20191015,2,2,"60,100","30,050.00"
30077,20191016,2,1,"60,154","30,077.00"
3014,20191016,2,2,"6,028","3,014.00"
30154,20191015,2,1,"60,308","30,154.00"
30317,20191017,2,1,"60,634","30,317.00"
3040,20191017,2,1,"6,080","3,040.00"
3040,20191018,2,2,"6,080","3,040.00"
305,20191017,2,2,610,305
30501,20191020,2,2,"61,002","30,501.00"
306,20191018,2,2,612,306
30641,20191016,2,1,"61,282","30,641.00"
30721,20191017,2,2,"61,442","30,721.00"
30779,20191018,2,1,"61,558","30,779.00"
3090,20191020,2,2,"6,180","3,090.00"
31000,20191018,2,1,"62,000","31,000.00"
3119,20191020,2,2,"6,238","3,119.00"
3152,20191018,2,2,"6,304","3,152.00"
3194,20191020,2,1,"6,388","3,194.00"
32011,20191018,2,2,"64,022","32,011.00"
32277,20191017,2,1,"64,554","32,277.00"
32367,20191019,2,1,"64,734","32,367.00"
325,20191019,2,2,650,325
32534,20191018,2,1,"65,068","32,534.00"
32608,20191016,2,2,"65,216","32,608.00"
32662,20191020,2,2,"65,324","32,662.00"
3277,20191019,2,2,"6,554","3,277.00"
32906,20191020,2,2,"65,812","32,906.00"
33,20191017,2,1,66,33
33002,20191020,2,2,"66,004","33,002.00"
33016,20191015,2,1,"66,032","33,016.00"
33016,20191016,2,2,"66,032","33,016.00"
33095,20191014,2,2,"66,190","33,095.00"
341,20191020,2,1,682,341
34205,20191015,2,1,"68,410","34,205.00"
34302,20191014,2,2,"68,604","34,302.00"
34302,20191019,2,1,"68,604","34,302.00"
344,20191017,2,2,688,344
34506,20191020,2,1,"69,012","34,506.00"
3454,20191018,2,2,"6,908","3,454.00"
350,20191020,2,1,700,350
35063,20191017,2,2,"70,126","35,063.00"
35083,20191016,2,1,"70,166","35,083.00"
355,20191016,2,2,710,355
355,20191017,2,2,710,355
355,20191020,2,2,710,355
35697,20191014,2,1,"71,394","35,697.00"
35697,20191020,2,2,"71,394","35,697.00"
35714,20191020,2,1,"71,428","35,714.00"
3581,20191014,2,2,"7,162","3,581.00"
3581,20191017,2,1,"7,162","3,581.00"
3607,20191015,2,2,"7,214","3,607.00"
3607,20191018,2,2,"7,214","3,607.00"
36103,20191017,2,2,"72,206","36,103.00"
3618,20191015,2,1,"7,236","3,618.00"
362,20191016,2,2,724,362
362,20191017,2,2,724,362
362,20191019,2,2,724,362
362,20191020,2,2,724,362
36446,20191017,2,1,"72,892","36,446.00"
3669,20191016,2,1,"7,338","3,669.00"
3672,20191019,2,2,"7,344","3,672.00"
3683,20191017,2,2,"7,366","3,683.00"
3686,20191015,2,1,"7,372","3,686.00"
369,20191020,2,2,738,369
3710,20191016,2,2,"7,420","3,710.00"
3710,20191020,2,2,"7,420","3,710.00"
37259,20191014,2,1,"74,518","37,259.00"
37259,20191016,2,2,"74,518","37,259.00"
37259,20191020,2,2,"74,518","37,259.00"
3761,20191020,2,2,"7,522","3,761.00"
3767,20191020,2,2,"7,534","3,767.00"
37865,20191019,2,1,"75,730","37,865.00"
3788,20191020,2,2,"7,576","3,788.00"
383,20191016,2,1,766,383
384,20191016,2,1,768,384
3851,20191020,2,2,"7,702","3,851.00"
390,20191020,2,2,780,390
39223,20191017,2,1,"78,446","39,223.00"
39321,20191014,2,1,"78,642","39,321.00"
39561,20191020,2,1,"79,122","39,561.00"
3972,20191014,2,1,"7,944","3,972.00"
39799,20191020,2,2,"79,598","39,799.00"
3994,20191020,2,2,"7,988","3,994.00"
40,20191017,2,2,80,40
40,20191019,2,2,80,40
4013,20191016,2,1,"8,026","4,013.00"
404,20191016,2,2,808,404
404,20191020,2,2,808,404
40487,20191017,2,1,"80,974","40,487.00"
40552,20191015,2,1,"81,104","40,552.00"
40552,20191016,2,2,"81,104","40,552.00"
40552,20191017,2,1,"81,104","40,552.00"
4078,20191019,2,1,"8,156","4,078.00"
4089,20191017,2,2,"8,178","4,089.00"
4089,20191019,2,1,"8,178","4,089.00"
4094,20191020,2,2,"8,188","4,094.00"
41,20191019,2,2,82,41
41,20191020,2,2,82,41
413,20191015,2,2,826,413
413,20191017,2,2,826,413
41335,20191019,2,1,"82,670","41,335.00"
41500,20191015,2,2,"83,000","41,500.00"
42,20191014,2,1,84,42
422,20191016,2,2,844,422
43,20191014,2,1,86,43
433,20191016,2,1,866,433
433,20191020,2,2,866,433
43397,20191020,2,1,"86,794","43,397.00"
4348,20191016,2,1,"8,696","4,348.00"
43535,20191017,2,2,"87,070","43,535.00"
43536,20191020,2,2,"87,072","43,536.00"
43545,20191015,2,2,"87,090","43,545.00"
43545,20191017,2,2,"87,090","43,545.00"
43546,20191014,2,2,"87,092","43,546.00"
43548,20191017,2,2,"87,096","43,548.00"
43570,20191020,2,2,"87,140","43,570.00"
43572,20191018,2,2,"87,144","43,572.00"
43572,20191019,2,2,"87,144","43,572.00"
43575,20191018,2,2,"87,150","43,575.00"
43585,20191016,2,1,"87,170","43,585.00"
43586,20191017,2,2,"87,172","43,586.00"
43589,20191018,2,2,"87,178","43,589.00"
43594,20191015,2,1,"87,188","43,594.00"
436,20191019,2,2,872,436
43607,20191018,2,1,"87,214","43,607.00"
43613,20191017,2,2,"87,226","43,613.00"
43620,20191017,2,1,"87,240","43,620.00"
43626,20191015,2,2,"87,252","43,626.00"
43629,20191019,2,1,"87,258","43,629.00"
43638,20191018,2,1,"87,276","43,638.00"
43646,20191019,2,2,"87,292","43,646.00"
43654,20191019,2,1,"87,308","43,654.00"
43655,20191018,2,1,"87,310","43,655.00"
43657,20191014,2,2,"87,314","43,657.00"
43657,20191015,2,2,"87,314","43,657.00"
43657,20191020,2,2,"87,314","43,657.00"
43676,20191020,2,1,"87,352","43,676.00"
43687,20191019,2,2,"87,374","43,687.00"
43697,20191018,2,2,"87,394","43,697.00"
43697,20191019,2,2,"87,394","43,697.00"
43704,20191017,2,2,"87,408","43,704.00"
43709,20191017,2,1,"87,418","43,709.00"
43713,20191017,2,2,"87,426","43,713.00"
43751,20191017,2,2,"87,502","43,751.00"
43782,20191015,2,2,"87,564","43,782.00"
43785,20191017,2,1,"87,570","43,785.00"
43796,20191019,2,1,"87,592","43,796.00"
43893,20191017,2,1,"87,786","43,893.00"
439,20191016,2,1,878,439
43907,20191019,2,1,"87,814","43,907.00"
43910,20191017,2,1,"87,820","43,910.00"
44074,20191017,2,1,"88,148","44,074.00"
44081,20191017,2,2,"88,162","44,081.00"
441,20191017,2,1,882,441
441,20191019,2,1,882,441
44113,20191017,2,2,"88,226","44,113.00"
44113,20191018,2,2,"88,226","44,113.00"
44144,20191017,2,2,"88,288","44,144.00"
442,20191015,2,2,884,442
44279,20191018,2,2,"88,558","44,279.00"
44369,20191017,2,1,"88,738","44,369.00"
447,20191017,2,2,894,447
44755,20191014,2,1,"89,510","44,755.00"
4491,20191017,2,2,"8,982","4,491.00"
45,20191016,2,1,90,45
451,20191019,2,2,902,451
4519,20191016,2,2,"9,038","4,519.00"
45298,20191017,2,2,"90,596","45,298.00"
45456,20191017,2,1,"90,912","45,456.00"
45562,20191016,2,1,"91,124","45,562.00"
45562,20191020,2,1,"91,124","45,562.00"
45685,20191017,2,2,"91,370","45,685.00"
460,20191015,2,2,920,460
460,20191019,2,1,920,460
46037,20191015,2,2,"92,074","46,037.00"
46082,20191020,2,1,"92,164","46,082.00"
46119,20191018,2,2,"92,238","46,119.00"
46326,20191017,2,1,"92,652","46,326.00"
46369,20191019,2,1,"92,738","46,369.00"
46441,20191019,2,2,"92,882","46,441.00"
46753,20191019,2,2,"93,506","46,753.00"
468,20191018,2,2,936,468
46845,20191017,2,2,"93,690","46,845.00"
472,20191020,2,1,944,472
47432,20191020,2,2,"94,864","47,432.00"
48122,20191015,2,1,"96,244","48,122.00"
484,20191017,2,2,968,484
48650,20191017,2,1,"97,300","48,650.00"
4891,20191016,2,2,"9,782","4,891.00"
4895,20191020,2,2,"9,790","4,895.00"
49283,20191018,2,1,"98,566","49,283.00"
494,20191015,2,1,988,494
5,20191018,2,1,10,5
5,20191019,2,1,10,5
50503,20191019,2,2,"101,006","50,503.00"
50752,20191019,2,1,"101,504","50,752.00"
51,20191016,2,1,102,51
512,20191020,2,1,"1,024",512
521,20191018,2,2,"1,042",521
525,20191016,2,2,"1,050",525
5273,20191019,2,1,"10,546","5,273.00"
531,20191016,2,2,"1,062",531
5312,20191014,2,2,"10,624","5,312.00"
533,20191018,2,2,"1,066",533
5338,20191020,2,1,"10,676","5,338.00"
5445,20191019,2,1,"10,890","5,445.00"
549,20191018,2,1,"1,098",549
555,20191018,2,1,"1,110",555
56,20191018,2,2,112,56
56477,20191020,2,1,"112,954","56,477.00"
56530,20191014,2,2,"113,060","56,530.00"
56542,20191017,2,1,"113,084","56,542.00"
56573,20191017,2,2,"113,146","56,573.00"
56573,20191019,2,1,"113,146","56,573.00"
56651,20191018,2,2,"113,302","56,651.00"
56660,20191017,2,1,"113,320","56,660.00"
570,20191018,2,2,"1,140",570
5706,20191020,2,1,"11,412","5,706.00"
57673,20191015,2,1,"115,346","57,673.00"
58,20191020,2,2,116,58
580,20191020,2,2,"1,160",580
5823,20191014,2,2,"11,646","5,823.00"
5823,20191016,2,2,"11,646","5,823.00"
5849,20191018,2,1,"11,698","5,849.00"
592,20191020,2,1,"1,184",592
5981,20191020,2,2,"11,962","5,981.00"
603,20191018,2,2,"1,206",603
60833,20191020,2,1,"121,666","60,833.00"
6144,20191019,2,1,"12,288","6,144.00"
6157,20191020,2,2,"12,314","6,157.00"
621,20191020,2,2,"1,242",621
6231,20191017,2,1,"12,462","6,231.00"
627,20191020,2,1,"1,254",627
63,20191017,2,1,126,63
6316,20191020,2,2,"12,632","6,316.00"
636,20191018,2,2,"1,272",636
6399,20191017,2,2,"12,798","6,399.00"
6417,20191017,2,1,"12,834","6,417.00"
648,20191018,2,2,"1,296",648
65246,20191018,2,1,"130,492","65,246.00"
66,20191017,2,2,132,66
6775,20191020,2,1,"13,550","6,775.00"
6805,20191014,2,2,"13,610","6,805.00"
6805,20191015,2,2,"13,610","6,805.00"
6805,20191020,2,2,"13,610","6,805.00"
686,20191019,2,2,"1,372",686
68886,20191019,2,1,"137,772","68,886.00"
6890,20191020,2,2,"13,780","6,890.00"
68905,20191020,2,2,"137,810","68,905.00"
68909,20191016,2,2,"137,818","68,909.00"
68911,20191017,2,2,"137,822","68,911.00"
68913,20191018,2,2,"137,826","68,913.00"
68916,20191018,2,2,"137,832","68,916.00"
68928,20191017,2,1,"137,856","68,928.00"
68932,20191020,2,2,"137,864","68,932.00"
68941,20191020,2,1,"137,882","68,941.00"
68942,20191018,2,2,"137,884","68,942.00"
68964,20191019,2,1,"137,928","68,964.00"
68964,20191020,2,1,"137,928","68,964.00"
68969,20191017,2,2,"137,938","68,969.00"
68969,20191018,2,2,"137,938","68,969.00"
68969,20191019,2,2,"137,938","68,969.00"
68975,20191017,2,1,"137,950","68,975.00"
68983,20191020,2,1,"137,966","68,983.00"
68993,20191016,2,2,"137,986","68,993.00"
68994,20191014,2,1,"137,988","68,994.00"
68994,20191016,2,1,"137,988","68,994.00"
68996,20191015,2,1,"137,992","68,996.00"
68996,20191017,2,1,"137,992","68,996.00"
68996,20191018,2,2,"137,992","68,996.00"
68996,20191019,2,2,"137,992","68,996.00"
68996,20191020,2,1,"137,992","68,996.00"
69019,20191019,2,1,"138,038","69,019.00"
69045,20191016,2,2,"138,090","69,045.00"
69051,20191019,2,1,"138,102","69,051.00"
69055,20191017,2,2,"138,110","69,055.00"
69057,20191016,2,2,"138,114","69,057.00"
69080,20191018,2,2,"138,160","69,080.00"
69083,20191018,2,1,"138,166","69,083.00"
69121,20191015,2,1,"138,242","69,121.00"
69127,20191017,2,2,"138,254","69,127.00"
69161,20191017,2,1,"138,322","69,161.00"
69171,20191015,2,1,"138,342","69,171.00"
69174,20191020,2,2,"138,348","69,174.00"
69175,20191016,2,1,"138,350","69,175.00"
69202,20191015,2,1,"138,404","69,202.00"
69254,20191016,2,1,"138,508","69,254.00"
69260,20191017,2,2,"138,520","69,260.00"
69301,20191016,2,2,"138,602","69,301.00"
69315,20191019,2,1,"138,630","69,315.00"
69405,20191015,2,1,"138,810","69,405.00"
69405,20191019,2,2,"138,810","69,405.00"
69421,20191017,2,2,"138,842","69,421.00"
69473,20191018,2,1,"138,946","69,473.00"
69487,20191019,2,2,"138,974","69,487.00"
69509,20191016,2,2,"139,018","69,509.00"
69509,20191020,2,2,"139,018","69,509.00"
69539,20191015,2,1,"139,078","69,539.00"
69559,20191015,2,2,"139,118","69,559.00"
69604,20191014,2,1,"139,208","69,604.00"
69629,20191018,2,2,"139,258","69,629.00"
69714,20191017,2,2,"139,428","69,714.00"
69829,20191017,2,1,"139,658","69,829.00"
69888,20191016,2,1,"139,776","69,888.00"
699,20191016,2,2,"1,398",699
69987,20191016,2,2,"139,974","69,987.00"
69987,20191019,2,2,"139,974","69,987.00"
7,20191018,2,2,14,7
7,20191020,2,2,14,7
70002,20191015,2,1,"140,004","70,002.00"
70136,20191017,2,1,"140,272","70,136.00"
70136,20191018,2,2,"140,272","70,136.00"
70152,20191019,2,1,"140,304","70,152.00"
7021,20191017,2,1,"14,042","7,021.00"
7023,20191016,2,1,"14,046","7,023.00"
70264,20191017,2,2,"140,528","70,264.00"
703,20191018,2,2,"1,406",703
703,20191019,2,2,"1,406",703
70324,20191020,2,1,"140,648","70,324.00"
704,20191019,2,1,"1,408",704
70529,20191015,2,1,"141,058","70,529.00"
70654,20191014,2,1,"141,308","70,654.00"
70772,20191016,2,2,"141,544","70,772.00"
70893,20191015,2,1,"141,786","70,893.00"
7132,20191017,2,1,"14,264","7,132.00"
71374,20191018,2,1,"142,748","71,374.00"
71479,20191015,2,1,"142,958","71,479.00"
71560,20191016,2,1,"143,120","71,560.00"
716,20191016,2,2,"1,432",716
71630,20191017,2,2,"143,260","71,630.00"
71725,20191019,2,2,"143,450","71,725.00"
71734,20191016,2,1,"143,468","71,734.00"
71759,20191016,2,1,"143,518","71,759.00"
71759,20191017,2,1,"143,518","71,759.00"
71781,20191019,2,1,"143,562","71,781.00"
7218,20191018,2,1,"14,436","7,218.00"
7218,20191019,2,2,"14,436","7,218.00"
72341,20191017,2,1,"144,682","72,341.00"
72361,20191014,2,1,"144,722","72,361.00"
72475,20191014,2,1,"144,950","72,475.00"
72776,20191014,2,1,"145,552","72,776.00"
72819,20191016,2,2,"145,638","72,819.00"
7301,20191019,2,1,"14,602","7,301.00"
73541,20191018,2,2,"147,082","73,541.00"
73813,20191014,2,2,"147,626","73,813.00"
73920,20191018,2,1,"147,840","73,920.00"
74371,20191020,2,1,"148,742","74,371.00"
74509,20191017,2,2,"149,018","74,509.00"
74631,20191014,2,1,"149,262","74,631.00"
76238,20191015,2,2,"152,476","76,238.00"
7685,20191019,2,2,"15,370","7,685.00"
7744,20191014,2,2,"15,488","7,744.00"
79,20191020,2,2,158,79
79091,20191018,2,1,"158,182","79,091.00"
79952,20191018,2,1,"159,904","79,952.00"
80,20191019,2,1,160,80
8036,20191019,2,2,"16,072","8,036.00"
81,20191019,2,2,162,81
82290,20191014,2,2,"164,580","82,290.00"
82290,20191017,2,2,"164,580","82,290.00"
8295,20191020,2,2,"16,590","8,295.00"
83078,20191020,2,1,"166,156","83,078.00"
833,20191016,2,1,"1,666",833
8346,20191014,2,1,"16,692","8,346.00"
8346,20191017,2,1,"16,692","8,346.00"
83580,20191018,2,1,"167,160","83,580.00"
8363,20191017,2,2,"16,726","8,363.00"
839,20191014,2,2,"1,678",839
839,20191017,2,1,"1,678",839
84150,20191019,2,2,"168,300","84,150.00"
848,20191014,2,2,"1,696",848
85,20191014,2,1,170,85
85,20191019,2,2,170,85
85,20191020,2,2,170,85
852,20191015,2,2,"1,704",852
852,20191019,2,2,"1,704",852
854,20191016,2,2,"1,708",854
86,20191015,2,1,172,86
863,20191020,2,2,"1,726",863
86506,20191014,2,1,"173,012","86,506.00"
86548,20191015,2,1,"173,096","86,548.00"
86568,20191020,2,1,"173,136","86,568.00"
86616,20191019,2,1,"173,232","86,616.00"
878,20191016,2,1,"1,756",878
878,20191017,2,2,"1,756",878
878,20191019,2,1,"1,756",878
88,20191015,2,2,176,88
8863,20191019,2,1,"17,726","8,863.00"
88684,20191014,2,1,"177,368","88,684.00"
88684,20191017,2,1,"177,368","88,684.00"
887,20191020,2,1,"1,774",887
889,20191014,2,1,"1,778",889
889,20191019,2,2,"1,778",889
88904,20191017,2,2,"177,808","88,904.00"
89108,20191016,2,2,"178,216","89,108.00"
896,20191020,2,2,"1,792",896
91808,20191016,2,1,"183,616","91,808.00"
9196,20191019,2,2,"18,392","9,196.00"
9256,20191018,2,1,"18,512","9,256.00"
9298,20191015,2,2,"18,596","9,298.00"
9298,20191016,2,1,"18,596","9,298.00"
9298,20191020,2,2,"18,596","9,298.00"
937,20191016,2,2,"1,874",937
937,20191020,2,1,"1,874",937
939,20191020,2,2,"1,878",939
945,20191020,2,1,"1,890",945
9483,20191017,2,2,"18,966","9,483.00"
9508,20191020,2,2,"19,016","9,508.00"
953,20191017,2,2,"1,906",953
959,20191017,2,2,"1,918",959
96,20191020,2,2,192,96
9666,20191018,2,2,"19,332","9,666.00"
969,20191014,2,2,"1,938",969
97,20191018,2,1,194,97
97,20191019,2,1,194,97
97,20191020,2,2,194,97
972,20191018,2,1,"1,944",972
973,20191019,2,2,"1,946",973
97309,20191014,2,1,"194,618","97,309.00"
97510,20191014,2,1,"195,020","97,510.00"
991,20191020,2,2,"1,982",991
997,20191018,2,2,"1,994",997
1,20191018,1,1,1,1
10,20191015,1,1,10,10
1004,20191018,1,1,"1,004","1,004.00"
1007,20191017,1,1,"1,007","1,007.00"
1007,20191019,1,1,"1,007","1,007.00"
10095,20191018,1,1,"10,095","10,095.00"
10110,20191020,1,1,"10,110","10,110.00"
10158,20191015,1,1,"10,158","10,158.00"
10188,20191014,1,1,"10,188","10,188.00"
102,20191016,1,1,102,102
1024,20191017,1,1,"1,024","1,024.00"
1024,20191018,1,1,"1,024","1,024.00"
1024,20191020,1,1,"1,024","1,024.00"
1025,20191020,1,1,"1,025","1,025.00"
10312,20191017,1,1,"10,312","10,312.00"
10324,20191017,1,1,"10,324","10,324.00"
10328,20191020,1,1,"10,328","10,328.00"
10336,20191014,1,1,"10,336","10,336.00"
10336,20191018,1,1,"10,336","10,336.00"
10336,20191019,1,1,"10,336","10,336.00"
1040,20191018,1,1,"1,040","1,040.00"
1040,20191020,1,1,"1,040","1,040.00"
10444,20191019,1,1,"10,444","10,444.00"
105,20191014,1,1,105,105
1050,20191019,1,1,"1,050","1,050.00"
106,20191016,1,1,106,106
106019,20191016,1,1,"106,019","106,019.00"
1061,20191014,1,1,"1,061","1,061.00"
1064,20191018,1,1,"1,064","1,064.00"
1064,20191020,1,1,"1,064","1,064.00"
1065,20191020,1,1,"1,065","1,065.00"
1077,20191014,1,1,"1,077","1,077.00"
1077,20191018,1,1,"1,077","1,077.00"
1077,20191019,1,1,"1,077","1,077.00"
1079,20191015,1,1,"1,079","1,079.00"
1079,20191020,1,1,"1,079","1,079.00"
108,20191015,1,1,108,108
1085,20191018,1,1,"1,085","1,085.00"
10896,20191020,1,1,"10,896","10,896.00"
1094,20191018,1,1,"1,094","1,094.00"
1094,20191020,1,1,"1,094","1,094.00"
10951,20191017,1,1,"10,951","10,951.00"
110,20191019,1,1,110,110
110,20191020,1,1,110,110
11016,20191016,1,1,"11,016","11,016.00"
11042,20191020,1,1,"11,042","11,042.00"
11093,20191016,1,1,"11,093","11,093.00"
11093,20191018,1,1,"11,093","11,093.00"
11093,20191020,1,1,"11,093","11,093.00"
1112,20191017,1,1,"1,112","1,112.00"
111492,20191016,1,1,"111,492","111,492.00"
111654,20191019,1,1,"111,654","111,654.00"
111888,20191020,1,1,"111,888","111,888.00"
112118,20191017,1,1,"112,118","112,118.00"
112132,20191018,1,1,"112,132","112,132.00"
112182,20191015,1,1,"112,182","112,182.00"
112358,20191016,1,1,"112,358","112,358.00"
112358,20191019,1,1,"112,358","112,358.00"
112412,20191017,1,1,"112,412","112,412.00"
112471,20191020,1,1,"112,471","112,471.00"
1125,20191017,1,1,"1,125","1,125.00"
112514,20191019,1,1,"112,514","112,514.00"
112609,20191019,1,1,"112,609","112,609.00"
11269,20191020,1,1,"11,269","11,269.00"
112730,20191020,1,1,"112,730","112,730.00"
112733,20191016,1,1,"112,733","112,733.00"
112909,20191020,1,1,"112,909","112,909.00"
112948,20191019,1,1,"112,948","112,948.00"
1132,20191017,1,1,"1,132","1,132.00"
1132,20191019,1,1,"1,132","1,132.00"
1135,20191014,1,1,"1,135","1,135.00"
1137,20191015,1,1,"1,137","1,137.00"
113703,20191016,1,1,"113,703","113,703.00"
113703,20191020,1,1,"113,703","113,703.00"
113768,20191017,1,1,"113,768","113,768.00"
114,20191019,1,1,114,114
114561,20191020,1,1,"114,561","114,561.00"
114574,20191018,1,1,"114,574","114,574.00"
114682,20191016,1,1,"114,682","114,682.00"
114682,20191017,1,1,"114,682","114,682.00"
1147,20191017,1,1,"1,147","1,147.00"
1147,20191020,1,1,"1,147","1,147.00"
114714,20191018,1,1,"114,714","114,714.00"
114878,20191017,1,1,"114,878","114,878.00"
114977,20191015,1,1,"114,977","114,977.00"
115080,20191015,1,1,"115,080","115,080.00"
115179,20191020,1,1,"115,179","115,179.00"
115273,20191020,1,1,"115,273","115,273.00"
115280,20191018,1,1,"115,280","115,280.00"
115448,20191020,1,1,"115,448","115,448.00"
115482,20191020,1,1,"115,482","115,482.00"
11590,20191018,1,1,"11,590","11,590.00"
116,20191015,1,1,116,116
116,20191020,1,1,116,116
116074,20191020,1,1,"116,074","116,074.00"
116112,20191020,1,1,"116,112","116,112.00"
1162,20191020,1,1,"1,162","1,162.00"
116210,20191015,1,1,"116,210","116,210.00"
116783,20191014,1,1,"116,783","116,783.00"
117,20191015,1,1,117,117
117,20191017,1,1,117,117
117,20191020,1,1,117,117
1170,20191017,1,1,"1,170","1,170.00"
1170,20191018,1,1,"1,170","1,170.00"
1170,20191020,1,1,"1,170","1,170.00"
11718,20191020,1,1,"11,718","11,718.00"
1173,20191015,1,1,"1,173","1,173.00"
1173,20191018,1,1,"1,173","1,173.00"
1174,20191015,1,1,"1,174","1,174.00"
1174,20191017,1,1,"1,174","1,174.00"
1174,20191018,1,1,"1,174","1,174.00"
1174,20191019,1,1,"1,174","1,174.00"
1174,20191020,1,1,"1,174","1,174.00"
11791,20191014,1,1,"11,791","11,791.00"
11791,20191016,1,1,"11,791","11,791.00"
118,20191017,1,1,118,118
118035,20191014,1,1,"118,035","118,035.00"
11834,20191018,1,1,"11,834","11,834.00"
118674,20191017,1,1,"118,674","118,674.00"
118866,20191019,1,1,"118,866","118,866.00"
11888,20191020,1,1,"11,888","11,888.00"
118882,20191015,1,1,"118,882","118,882.00"
118882,20191017,1,1,"118,882","118,882.00"
118882,20191018,1,1,"118,882","118,882.00"
119036,20191015,1,1,"119,036","119,036.00"
11955,20191020,1,1,"11,955","11,955.00"
11997,20191014,1,1,"11,997","11,997.00"
11997,20191016,1,1,"11,997","11,997.00"
1203,20191017,1,1,"1,203","1,203.00"
1205,20191016,1,1,"1,205","1,205.00"
120827,20191014,1,1,"120,827","120,827.00"
121085,20191016,1,1,"121,085","121,085.00"
1211,20191016,1,1,"1,211","1,211.00"
1211,20191017,1,1,"1,211","1,211.00"
121251,20191015,1,1,"121,251","121,251.00"
121276,20191017,1,1,"121,276","121,276.00"
1214,20191014,1,1,"1,214","1,214.00"
1214,20191015,1,1,"1,214","1,214.00"
1214,20191017,1,1,"1,214","1,214.00"
121521,20191014,1,1,"121,521","121,521.00"
121745,20191018,1,1,"121,745","121,745.00"
121745,20191020,1,1,"121,745","121,745.00"
121915,20191014,1,1,"121,915","121,915.00"
121915,20191017,1,1,"121,915","121,915.00"
121915,20191019,1,1,"121,915","121,915.00"
121949,20191015,1,1,"121,949","121,949.00"
122,20191018,1,1,122,122
122,20191020,1,1,122,122
1226,20191019,1,1,"1,226","1,226.00"
1231,20191014,1,1,"1,231","1,231.00"
1231,20191018,1,1,"1,231","1,231.00"
123419,20191014,1,1,"123,419","123,419.00"
1236,20191014,1,1,"1,236","1,236.00"
124,20191016,1,1,124,124
12412,20191017,1,1,"12,412","12,412.00"
124322,20191016,1,1,"124,322","124,322.00"
124408,20191020,1,1,"124,408","124,408.00"
124796,20191016,1,1,"124,796","124,796.00"
124797,20191016,1,1,"124,797","124,797.00"
124797,20191019,1,1,"124,797","124,797.00"
124893,20191015,1,1,"124,893","124,893.00"
124921,20191018,1,1,"124,921","124,921.00"
12497,20191020,1,1,"12,497","12,497.00"
1252,20191017,1,1,"1,252","1,252.00"
1252,20191018,1,1,"1,252","1,252.00"
1252,20191019,1,1,"1,252","1,252.00"
12540,20191018,1,1,"12,540","12,540.00"
12543,20191014,1,1,"12,543","12,543.00"
1256,20191015,1,1,"1,256","1,256.00"
1256,20191017,1,1,"1,256","1,256.00"
1256,20191020,1,1,"1,256","1,256.00"
12567,20191019,1,1,"12,567","12,567.00"
125862,20191014,1,1,"125,862","125,862.00"
126,20191017,1,1,126,126
126305,20191017,1,1,"126,305","126,305.00"
126335,20191020,1,1,"126,335","126,335.00"
126404,20191018,1,1,"126,404","126,404.00"
1265,20191016,1,1,"1,265","1,265.00"
12652,20191015,1,1,"12,652","12,652.00"
126960,20191017,1,1,"126,960","126,960.00"
127,20191019,1,1,127,127
1278,20191017,1,1,"1,278","1,278.00"
1282,20191017,1,1,"1,282","1,282.00"
1282,20191020,1,1,"1,282","1,282.00"
128237,20191015,1,1,"128,237","128,237.00"
129,20191015,1,1,129,129
129,20191016,1,1,129,129
129,20191019,1,1,129,129
1290,20191016,1,1,"1,290","1,290.00"
1290,20191020,1,1,"1,290","1,290.00"
1291,20191018,1,1,"1,291","1,291.00"
12924,20191017,1,1,"12,924","12,924.00"
12924,20191019,1,1,"12,924","12,924.00"
1294,20191014,1,1,"1,294","1,294.00"
1294,20191018,1,1,"1,294","1,294.00"
1294,20191019,1,1,"1,294","1,294.00"
129409,20191017,1,1,"129,409","129,409.00"
1295,20191020,1,1,"1,295","1,295.00"
13,20191017,1,1,13,13
130,20191015,1,1,130,130
130,20191017,1,1,130,130
130,20191019,1,1,130,130
1307,20191015,1,1,"1,307","1,307.00"
1307,20191016,1,1,"1,307","1,307.00"
1307,20191019,1,1,"1,307","1,307.00"
1307,20191020,1,1,"1,307","1,307.00"
1309,20191018,1,1,"1,309","1,309.00"
131,20191017,1,1,131,131
1313,20191017,1,1,"1,313","1,313.00"
1326,20191014,1,1,"1,326","1,326.00"
1326,20191016,1,1,"1,326","1,326.00"
1331,20191019,1,1,"1,331","1,331.00"
1336,20191019,1,1,"1,336","1,336.00"
1338,20191020,1,1,"1,338","1,338.00"
134,20191017,1,1,134,134
134,20191018,1,1,134,134
135,20191014,1,1,135,135
135,20191020,1,1,135,135
13519,20191014,1,1,"13,519","13,519.00"
1354,20191020,1,1,"1,354","1,354.00"
136,20191016,1,1,136,136
136,20191017,1,1,136,136
136,20191018,1,1,136,136
136,20191019,1,1,136,136
1360,20191018,1,1,"1,360","1,360.00"
13699,20191020,1,1,"13,699","13,699.00"
137,20191017,1,1,137,137
13708,20191016,1,1,"13,708","13,708.00"
